"","item_id","dept_id","cat_id","store_id","state_id"
"28697","HOUSEHOLD_2_159","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28698","HOUSEHOLD_2_160","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28699","HOUSEHOLD_2_161","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28700","HOUSEHOLD_2_162","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28701","HOUSEHOLD_2_163","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28702","HOUSEHOLD_2_164","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28703","HOUSEHOLD_2_165","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28704","HOUSEHOLD_2_166","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28705","HOUSEHOLD_2_167","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28706","HOUSEHOLD_2_168","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28707","HOUSEHOLD_2_169","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28708","HOUSEHOLD_2_170","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28709","HOUSEHOLD_2_171","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28710","HOUSEHOLD_2_172","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28711","HOUSEHOLD_2_173","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28712","HOUSEHOLD_2_174","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28713","HOUSEHOLD_2_175","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28714","HOUSEHOLD_2_176","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28715","HOUSEHOLD_2_177","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28716","HOUSEHOLD_2_178","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28717","HOUSEHOLD_2_179","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28718","HOUSEHOLD_2_180","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28719","HOUSEHOLD_2_182","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28720","HOUSEHOLD_2_183","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28721","HOUSEHOLD_2_184","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28722","HOUSEHOLD_2_185","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28723","HOUSEHOLD_2_186","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28724","HOUSEHOLD_2_187","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28725","HOUSEHOLD_2_188","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28726","HOUSEHOLD_2_189","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28727","HOUSEHOLD_2_190","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28728","HOUSEHOLD_2_191","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28729","HOUSEHOLD_2_192","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28730","HOUSEHOLD_2_193","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28731","HOUSEHOLD_2_194","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28732","HOUSEHOLD_2_195","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28733","HOUSEHOLD_2_196","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28734","HOUSEHOLD_2_197","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28735","HOUSEHOLD_2_198","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28736","HOUSEHOLD_2_199","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28737","HOUSEHOLD_2_200","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28738","HOUSEHOLD_2_201","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28739","HOUSEHOLD_2_202","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28740","HOUSEHOLD_2_203","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28741","HOUSEHOLD_2_204","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28742","HOUSEHOLD_2_205","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28743","HOUSEHOLD_2_206","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28744","HOUSEHOLD_2_207","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28745","HOUSEHOLD_2_208","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28746","HOUSEHOLD_2_209","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28747","HOUSEHOLD_2_210","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28748","HOUSEHOLD_2_211","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28749","HOUSEHOLD_2_212","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28750","HOUSEHOLD_2_213","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28751","HOUSEHOLD_2_214","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28752","HOUSEHOLD_2_215","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28753","HOUSEHOLD_2_216","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28754","HOUSEHOLD_2_217","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28755","HOUSEHOLD_2_218","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28756","HOUSEHOLD_2_219","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28757","HOUSEHOLD_2_220","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28758","HOUSEHOLD_2_221","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28759","HOUSEHOLD_2_222","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28760","HOUSEHOLD_2_223","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28761","HOUSEHOLD_2_224","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28762","HOUSEHOLD_2_225","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28763","HOUSEHOLD_2_226","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28764","HOUSEHOLD_2_227","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28765","HOUSEHOLD_2_228","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28766","HOUSEHOLD_2_229","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28767","HOUSEHOLD_2_230","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28768","HOUSEHOLD_2_231","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28769","HOUSEHOLD_2_232","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28770","HOUSEHOLD_2_233","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28771","HOUSEHOLD_2_234","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28772","HOUSEHOLD_2_235","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28773","HOUSEHOLD_2_236","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28774","HOUSEHOLD_2_237","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28775","HOUSEHOLD_2_238","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28776","HOUSEHOLD_2_239","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28777","HOUSEHOLD_2_240","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28778","HOUSEHOLD_2_241","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28779","HOUSEHOLD_2_242","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28780","HOUSEHOLD_2_243","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28781","HOUSEHOLD_2_244","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28782","HOUSEHOLD_2_245","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28783","HOUSEHOLD_2_246","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28784","HOUSEHOLD_2_247","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28785","HOUSEHOLD_2_248","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28786","HOUSEHOLD_2_249","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28787","HOUSEHOLD_2_250","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28788","HOUSEHOLD_2_251","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28789","HOUSEHOLD_2_252","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28790","HOUSEHOLD_2_253","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28791","HOUSEHOLD_2_254","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28792","HOUSEHOLD_2_255","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28793","HOUSEHOLD_2_256","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28794","HOUSEHOLD_2_257","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28795","HOUSEHOLD_2_258","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28796","HOUSEHOLD_2_259","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28797","HOUSEHOLD_2_260","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28798","HOUSEHOLD_2_261","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28799","HOUSEHOLD_2_262","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28800","HOUSEHOLD_2_263","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28801","HOUSEHOLD_2_264","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28802","HOUSEHOLD_2_265","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28803","HOUSEHOLD_2_266","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28804","HOUSEHOLD_2_267","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28805","HOUSEHOLD_2_268","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28806","HOUSEHOLD_2_269","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28807","HOUSEHOLD_2_270","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28808","HOUSEHOLD_2_271","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28809","HOUSEHOLD_2_272","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28810","HOUSEHOLD_2_273","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28811","HOUSEHOLD_2_274","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28812","HOUSEHOLD_2_275","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28813","HOUSEHOLD_2_276","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28814","HOUSEHOLD_2_277","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28815","HOUSEHOLD_2_278","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28816","HOUSEHOLD_2_279","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28817","HOUSEHOLD_2_280","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28818","HOUSEHOLD_2_281","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28819","HOUSEHOLD_2_282","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28820","HOUSEHOLD_2_283","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28821","HOUSEHOLD_2_284","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28822","HOUSEHOLD_2_285","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28823","HOUSEHOLD_2_286","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28824","HOUSEHOLD_2_287","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28825","HOUSEHOLD_2_288","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28826","HOUSEHOLD_2_289","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28827","HOUSEHOLD_2_290","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28828","HOUSEHOLD_2_291","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28829","HOUSEHOLD_2_292","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28830","HOUSEHOLD_2_293","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28831","HOUSEHOLD_2_294","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28832","HOUSEHOLD_2_295","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28833","HOUSEHOLD_2_296","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28834","HOUSEHOLD_2_297","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28835","HOUSEHOLD_2_298","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28836","HOUSEHOLD_2_299","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28837","HOUSEHOLD_2_300","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28838","HOUSEHOLD_2_301","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28839","HOUSEHOLD_2_302","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28840","HOUSEHOLD_2_303","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28841","HOUSEHOLD_2_304","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28842","HOUSEHOLD_2_305","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28843","HOUSEHOLD_2_306","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28844","HOUSEHOLD_2_307","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28845","HOUSEHOLD_2_308","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28846","HOUSEHOLD_2_309","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28847","HOUSEHOLD_2_310","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28848","HOUSEHOLD_2_311","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28849","HOUSEHOLD_2_312","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28850","HOUSEHOLD_2_313","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28851","HOUSEHOLD_2_314","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28852","HOUSEHOLD_2_315","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28853","HOUSEHOLD_2_316","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28854","HOUSEHOLD_2_317","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28855","HOUSEHOLD_2_318","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28856","HOUSEHOLD_2_319","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28857","HOUSEHOLD_2_320","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28858","HOUSEHOLD_2_321","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28859","HOUSEHOLD_2_322","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28860","HOUSEHOLD_2_323","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28861","HOUSEHOLD_2_324","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28862","HOUSEHOLD_2_325","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28863","HOUSEHOLD_2_326","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28864","HOUSEHOLD_2_327","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28865","HOUSEHOLD_2_328","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28866","HOUSEHOLD_2_329","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28867","HOUSEHOLD_2_330","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28868","HOUSEHOLD_2_331","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28869","HOUSEHOLD_2_332","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28870","HOUSEHOLD_2_333","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28871","HOUSEHOLD_2_334","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28872","HOUSEHOLD_2_335","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28873","HOUSEHOLD_2_336","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28874","HOUSEHOLD_2_337","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28875","HOUSEHOLD_2_338","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28876","HOUSEHOLD_2_339","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28877","HOUSEHOLD_2_340","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28878","HOUSEHOLD_2_341","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28879","HOUSEHOLD_2_342","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28880","HOUSEHOLD_2_343","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28881","HOUSEHOLD_2_344","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28882","HOUSEHOLD_2_345","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28883","HOUSEHOLD_2_346","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28884","HOUSEHOLD_2_347","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28885","HOUSEHOLD_2_348","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28886","HOUSEHOLD_2_349","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28887","HOUSEHOLD_2_350","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28888","HOUSEHOLD_2_351","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28889","HOUSEHOLD_2_352","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28890","HOUSEHOLD_2_353","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28891","HOUSEHOLD_2_354","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28892","HOUSEHOLD_2_355","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28893","HOUSEHOLD_2_356","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28894","HOUSEHOLD_2_357","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28895","HOUSEHOLD_2_358","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28896","HOUSEHOLD_2_359","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28897","HOUSEHOLD_2_360","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28898","HOUSEHOLD_2_361","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28899","HOUSEHOLD_2_362","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28900","HOUSEHOLD_2_363","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28901","HOUSEHOLD_2_364","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28902","HOUSEHOLD_2_365","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28903","HOUSEHOLD_2_366","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28904","HOUSEHOLD_2_367","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28905","HOUSEHOLD_2_368","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28906","HOUSEHOLD_2_369","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28907","HOUSEHOLD_2_370","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28908","HOUSEHOLD_2_371","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28909","HOUSEHOLD_2_372","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28910","HOUSEHOLD_2_373","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28911","HOUSEHOLD_2_374","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28912","HOUSEHOLD_2_375","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28913","HOUSEHOLD_2_376","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28914","HOUSEHOLD_2_377","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28915","HOUSEHOLD_2_378","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28916","HOUSEHOLD_2_379","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28917","HOUSEHOLD_2_380","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28918","HOUSEHOLD_2_381","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28919","HOUSEHOLD_2_382","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28920","HOUSEHOLD_2_383","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28921","HOUSEHOLD_2_384","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28922","HOUSEHOLD_2_385","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28923","HOUSEHOLD_2_386","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28924","HOUSEHOLD_2_387","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28925","HOUSEHOLD_2_388","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28926","HOUSEHOLD_2_389","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28927","HOUSEHOLD_2_390","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28928","HOUSEHOLD_2_391","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28929","HOUSEHOLD_2_392","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28930","HOUSEHOLD_2_393","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28931","HOUSEHOLD_2_394","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28932","HOUSEHOLD_2_395","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28933","HOUSEHOLD_2_396","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28934","HOUSEHOLD_2_397","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28935","HOUSEHOLD_2_398","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28936","HOUSEHOLD_2_399","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28937","HOUSEHOLD_2_400","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28938","HOUSEHOLD_2_401","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28939","HOUSEHOLD_2_402","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28940","HOUSEHOLD_2_403","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28941","HOUSEHOLD_2_404","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28942","HOUSEHOLD_2_405","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28943","HOUSEHOLD_2_406","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28944","HOUSEHOLD_2_407","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28945","HOUSEHOLD_2_408","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28946","HOUSEHOLD_2_409","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28947","HOUSEHOLD_2_410","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28948","HOUSEHOLD_2_411","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28949","HOUSEHOLD_2_412","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28950","HOUSEHOLD_2_413","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28951","HOUSEHOLD_2_414","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28952","HOUSEHOLD_2_415","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28953","HOUSEHOLD_2_416","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28954","HOUSEHOLD_2_417","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28955","HOUSEHOLD_2_418","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28956","HOUSEHOLD_2_419","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28957","HOUSEHOLD_2_420","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28958","HOUSEHOLD_2_421","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28959","HOUSEHOLD_2_422","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28960","HOUSEHOLD_2_423","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28961","HOUSEHOLD_2_424","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28962","HOUSEHOLD_2_425","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28963","HOUSEHOLD_2_426","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28964","HOUSEHOLD_2_427","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28965","HOUSEHOLD_2_428","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28966","HOUSEHOLD_2_429","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28967","HOUSEHOLD_2_430","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28968","HOUSEHOLD_2_431","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28969","HOUSEHOLD_2_432","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28970","HOUSEHOLD_2_433","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28971","HOUSEHOLD_2_434","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28972","HOUSEHOLD_2_435","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28973","HOUSEHOLD_2_436","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28974","HOUSEHOLD_2_437","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28975","HOUSEHOLD_2_438","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28976","HOUSEHOLD_2_439","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28977","HOUSEHOLD_2_440","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28978","HOUSEHOLD_2_441","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28979","HOUSEHOLD_2_442","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28980","HOUSEHOLD_2_443","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
"28981","HOUSEHOLD_2_444","HOUSEHOLD_2","HOUSEHOLD","WI_3","WI"
